start,end,duration_seconds,duration_minutes,app,device_id
2026-04-08T18:20:28.762185+02:00,2026-04-08T18:20:29.033156+02:00,0,0.0,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T18:21:36.020513+02:00,2026-04-08T18:22:10.130244+02:00,34,0.57,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T18:22:32.588502+02:00,2026-04-08T18:32:09.076775+02:00,576,9.6,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T18:32:09.441071+02:00,2026-04-08T18:33:12.973404+02:00,63,1.05,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T18:40:31.917820+02:00,2026-04-08T18:42:04.467109+02:00,92,1.53,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T18:42:16.013645+02:00,2026-04-08T18:43:01.380488+02:00,45,0.75,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T18:51:46.810648+02:00,2026-04-08T18:51:53.398578+02:00,6,0.1,com.apple.weather,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T19:55:22.189303+02:00,2026-04-08T19:55:25.425671+02:00,3,0.05,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T19:55:25.425671+02:00,2026-04-08T20:01:27.726077+02:00,362,6.03,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T20:01:27.726077+02:00,2026-04-08T20:02:25.680029+02:00,57,0.95,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T20:02:25.680029+02:00,2026-04-08T20:04:19.871953+02:00,114,1.9,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T20:08:10.471675+02:00,2026-04-08T20:08:29.788239+02:00,19,0.32,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T20:36:40.751685+02:00,2026-04-08T20:38:36.086018+02:00,115,1.92,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T20:45:43.660863+02:00,2026-04-08T20:45:46.723174+02:00,3,0.05,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T20:45:46.744724+02:00,2026-04-08T20:47:00.245880+02:00,73,1.22,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T20:47:02.633244+02:00,2026-04-08T20:47:35.665725+02:00,33,0.55,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T20:49:08.366361+02:00,2026-04-08T20:49:31.254884+02:00,22,0.37,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T20:49:31.254884+02:00,2026-04-08T20:52:10.294164+02:00,159,2.65,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T20:52:10.314905+02:00,2026-04-08T20:52:27.349010+02:00,17,0.28,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T21:35:31.440175+02:00,2026-04-08T21:37:02.010037+02:00,90,1.5,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T22:04:09.519082+02:00,2026-04-08T22:04:22.863807+02:00,13,0.22,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T22:04:22.863807+02:00,2026-04-08T22:04:32.911543+02:00,10,0.17,com.apple.Preferences,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T22:28:26.256354+02:00,2026-04-08T22:29:07.401098+02:00,41,0.68,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T22:29:12.971487+02:00,2026-04-08T22:29:26.062825+02:00,13,0.22,com.apple.AppStore,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T22:29:42.951379+02:00,2026-04-08T22:32:19.765208+02:00,156,2.6,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T22:32:21.561914+02:00,2026-04-08T22:32:27.405062+02:00,5,0.08,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-08T22:40:57.188635+02:00,2026-04-08T22:40:57.197949+02:00,0,0.0,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T02:08:29.906641+02:00,2026-04-09T02:08:32.239652+02:00,2,0.03,com.apple.mobiletimer,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T02:08:35.345005+02:00,2026-04-09T02:08:36.006362+02:00,0,0.0,com.apple.mobiletimer,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T02:08:36.029386+02:00,2026-04-09T02:08:43.580556+02:00,7,0.12,com.apple.Preferences,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T02:08:43.580556+02:00,2026-04-09T02:08:56.791510+02:00,13,0.22,com.apple.mobiletimer,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T02:09:02.039550+02:00,2026-04-09T02:09:20.296337+02:00,18,0.3,com.spotify.client,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T02:10:00.929193+02:00,2026-04-09T02:10:03.752094+02:00,2,0.03,com.apple.mobiletimer,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:21:37.223199+02:00,2026-04-09T05:22:25.559803+02:00,48,0.8,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:24:57.741486+02:00,2026-04-09T05:25:45.480926+02:00,47,0.78,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:25:45.480926+02:00,2026-04-09T05:26:06.131618+02:00,20,0.33,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:26:06.131618+02:00,2026-04-09T05:26:33.065117+02:00,26,0.43,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:26:33.089062+02:00,2026-04-09T05:27:40.672966+02:00,67,1.12,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:28:19.566702+02:00,2026-04-09T05:28:52.784595+02:00,33,0.55,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:29:47.313530+02:00,2026-04-09T05:30:43.955247+02:00,56,0.93,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:35:00.457925+02:00,2026-04-09T05:35:03.679615+02:00,3,0.05,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:35:03.679615+02:00,2026-04-09T05:35:05.610242+02:00,1,0.02,com.apple.mobiletimer,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:35:05.610242+02:00,2026-04-09T05:35:07.433648+02:00,1,0.02,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:40:14.820296+02:00,2026-04-09T05:40:15.688299+02:00,0,0.0,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:40:15.688299+02:00,2026-04-09T05:40:18.477170+02:00,2,0.03,com.apple.mobiletimer,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:41:16.942855+02:00,2026-04-09T05:41:18.322860+02:00,1,0.02,com.apple.mobiletimer,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:41:20.189869+02:00,2026-04-09T05:44:01.455572+02:00,161,2.68,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:44:01.468933+02:00,2026-04-09T05:44:31.682254+02:00,30,0.5,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:44:31.682254+02:00,2026-04-09T05:45:55.473345+02:00,83,1.38,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:45:55.933536+02:00,2026-04-09T05:45:58.994751+02:00,3,0.05,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:45:58.994751+02:00,2026-04-09T05:46:00.258466+02:00,1,0.02,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:46:00.258466+02:00,2026-04-09T05:46:09.252892+02:00,8,0.13,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:46:28.811715+02:00,2026-04-09T05:46:29.779710+02:00,0,0.0,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:46:29.779710+02:00,2026-04-09T05:46:41.088123+02:00,11,0.18,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:46:41.088123+02:00,2026-04-09T05:46:43.761210+02:00,2,0.03,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:49:06.409988+02:00,2026-04-09T05:49:08.442167+02:00,2,0.03,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:49:08.442167+02:00,2026-04-09T05:49:45.433185+02:00,36,0.6,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:49:46.430335+02:00,2026-04-09T05:49:57.334018+02:00,10,0.17,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:49:57.334018+02:00,2026-04-09T05:50:03.359745+02:00,6,0.1,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:51:31.041866+02:00,2026-04-09T05:51:31.804764+02:00,0,0.0,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:51:31.804764+02:00,2026-04-09T05:51:36.945305+02:00,5,0.08,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:51:47.394360+02:00,2026-04-09T05:51:48.937465+02:00,1,0.02,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:51:48.952518+02:00,2026-04-09T05:51:52.230846+02:00,3,0.05,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:51:52.230846+02:00,2026-04-09T05:52:03.614457+02:00,11,0.18,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:57:23.424140+02:00,2026-04-09T05:57:26.128583+02:00,2,0.03,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:57:38.703294+02:00,2026-04-09T05:57:42.668702+02:00,3,0.05,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:58:25.185281+02:00,2026-04-09T05:58:25.944176+02:00,0,0.0,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:58:25.944176+02:00,2026-04-09T05:58:28.501502+02:00,2,0.03,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T05:58:28.501502+02:00,2026-04-09T05:58:43.443086+02:00,14,0.23,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:00:20.308401+02:00,2026-04-09T06:00:40.174589+02:00,19,0.32,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:00:40.174589+02:00,2026-04-09T06:00:43.459745+02:00,3,0.05,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:00:43.459745+02:00,2026-04-09T06:01:40.557905+02:00,57,0.95,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:02:30.931441+02:00,2026-04-09T06:02:50.308646+02:00,19,0.32,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:02:50.308646+02:00,2026-04-09T06:03:09.408220+02:00,19,0.32,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:03:51.073671+02:00,2026-04-09T06:03:51.722950+02:00,0,0.0,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:03:51.722950+02:00,2026-04-09T06:03:56.399546+02:00,4,0.07,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:04:28.862144+02:00,2026-04-09T06:11:38.690014+02:00,429,7.15,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:11:47.182476+02:00,2026-04-09T06:11:57.205999+02:00,10,0.17,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:28:07.481572+02:00,2026-04-09T06:28:17.583462+02:00,10,0.17,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:28:19.267673+02:00,2026-04-09T06:28:31.633353+02:00,12,0.2,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:28:31.633353+02:00,2026-04-09T06:28:52.704830+02:00,21,0.35,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:29:50.409029+02:00,2026-04-09T06:29:51.209031+02:00,0,0.0,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:29:51.209031+02:00,2026-04-09T06:29:53.664204+02:00,2,0.03,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:34:22.603538+02:00,2026-04-09T06:34:54.957034+02:00,32,0.53,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:34:54.983268+02:00,2026-04-09T06:36:27.147289+02:00,92,1.53,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:36:27.167129+02:00,2026-04-09T06:36:31.980684+02:00,4,0.07,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:36:33.138504+02:00,2026-04-09T06:36:49.697131+02:00,16,0.27,com.poligram.mmobilnost,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T06:36:53.013684+02:00,2026-04-09T07:00:59.420522+02:00,1446,24.1,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:01:00.049617+02:00,2026-04-09T07:02:39.669813+02:00,99,1.65,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:06:52.441178+02:00,2026-04-09T07:07:15.233944+02:00,22,0.37,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:07:15.233944+02:00,2026-04-09T07:07:20.508179+02:00,5,0.08,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:07:20.508179+02:00,2026-04-09T07:07:23.653038+02:00,3,0.05,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:07:23.653038+02:00,2026-04-09T07:07:30.896029+02:00,7,0.12,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:07:30.896029+02:00,2026-04-09T07:08:05.126987+02:00,34,0.57,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:08:09.229943+02:00,2026-04-09T07:08:14.884457+02:00,5,0.08,com.google.Maps,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:08:14.907768+02:00,2026-04-09T07:08:29.688207+02:00,14,0.23,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:08:29.688207+02:00,2026-04-09T07:08:31.742431+02:00,2,0.03,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:08:31.742431+02:00,2026-04-09T07:08:37.407610+02:00,5,0.08,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:08:37.407610+02:00,2026-04-09T07:09:02.261665+02:00,24,0.4,com.woltapp.wolt,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:09:02.261665+02:00,2026-04-09T07:09:04.292049+02:00,2,0.03,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:09:04.292049+02:00,2026-04-09T07:09:05.956381+02:00,1,0.02,com.woltapp.wolt,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:09:05.956381+02:00,2026-04-09T07:09:10.336228+02:00,4,0.07,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:09:13.234421+02:00,2026-04-09T07:09:17.693997+02:00,4,0.07,com.spotify.client,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:11:56.308340+02:00,2026-04-09T07:11:58.475990+02:00,2,0.03,com.spotify.client,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:11:58.475990+02:00,2026-04-09T07:12:01.681569+02:00,3,0.05,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:12:21.445549+02:00,2026-04-09T07:13:00.118315+02:00,38,0.63,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:13:00.762353+02:00,2026-04-09T07:13:14.836442+02:00,14,0.23,com.microsoft.azureauthenticator,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:13:14.836442+02:00,2026-04-09T07:13:36.749861+02:00,21,0.35,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:14:40.204046+02:00,2026-04-09T07:15:21.665756+02:00,41,0.68,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:15:40.888849+02:00,2026-04-09T07:15:45.467704+02:00,4,0.07,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:15:45.467704+02:00,2026-04-09T07:15:47.215246+02:00,1,0.02,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:16:36.564195+02:00,2026-04-09T07:16:40.572413+02:00,4,0.07,com.spotify.client,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:17:35.437573+02:00,2026-04-09T07:17:38.662022+02:00,3,0.05,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:17:38.684987+02:00,2026-04-09T07:17:46.149646+02:00,7,0.12,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:17:46.149646+02:00,2026-04-09T07:43:15.010912+02:00,1528,25.47,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:43:15.010912+02:00,2026-04-09T07:43:17.500951+02:00,2,0.03,com.spotify.client,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:43:59.249080+02:00,2026-04-09T07:44:00.898374+02:00,1,0.02,com.spotify.client,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:44:00.898374+02:00,2026-04-09T07:44:03.057517+02:00,2,0.03,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:44:03.057517+02:00,2026-04-09T07:44:05.922815+02:00,2,0.03,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:44:05.922815+02:00,2026-04-09T07:44:07.666619+02:00,1,0.02,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:44:07.666619+02:00,2026-04-09T07:44:09.005142+02:00,1,0.02,com.spotify.client,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:50:35.445127+02:00,2026-04-09T07:50:37.162172+02:00,1,0.02,com.spotify.client,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:50:37.180647+02:00,2026-04-09T07:51:17.219700+02:00,40,0.67,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:51:17.244305+02:00,2026-04-09T07:51:29.588475+02:00,12,0.2,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:51:30.162067+02:00,2026-04-09T07:51:36.745098+02:00,6,0.1,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:51:37.360939+02:00,2026-04-09T07:51:46.067148+02:00,8,0.13,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:52:25.369577+02:00,2026-04-09T07:52:44.486295+02:00,19,0.32,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:53:13.738453+02:00,2026-04-09T07:53:39.482143+02:00,25,0.42,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:53:39.482143+02:00,2026-04-09T07:53:50.243046+02:00,10,0.17,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:53:50.243046+02:00,2026-04-09T07:53:51.989775+02:00,1,0.02,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:53:51.989775+02:00,2026-04-09T07:54:13.501956+02:00,21,0.35,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:54:13.501956+02:00,2026-04-09T07:54:14.667542+02:00,1,0.02,com.apple.HeadphoneProxService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:54:14.667542+02:00,2026-04-09T07:54:20.640742+02:00,5,0.08,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:54:20.640742+02:00,2026-04-09T07:55:00.034829+02:00,39,0.65,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:55:00.034829+02:00,2026-04-09T07:55:14.605034+02:00,14,0.23,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:55:14.605034+02:00,2026-04-09T07:55:15.771545+02:00,1,0.02,com.spotify.client,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:56:00.350991+02:00,2026-04-09T07:56:12.828206+02:00,12,0.2,com.revolut.revolut,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:56:12.828206+02:00,2026-04-09T07:56:21.552087+02:00,8,0.13,com.spotify.client,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:56:22.171677+02:00,2026-04-09T07:56:25.971974+02:00,3,0.05,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T07:56:25.995972+02:00,2026-04-09T07:56:30.868476+02:00,4,0.07,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:00:46.540539+02:00,2026-04-09T08:00:59.564057+02:00,13,0.22,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:02:36.593290+02:00,2026-04-09T08:02:45.215111+02:00,8,0.13,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:03:15.334522+02:00,2026-04-09T08:03:24.594984+02:00,9,0.15,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:03:24.617154+02:00,2026-04-09T08:03:31.678715+02:00,7,0.12,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:03:31.695412+02:00,2026-04-09T08:03:54.391365+02:00,22,0.37,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:04:03.838026+02:00,2026-04-09T08:04:15.017657+02:00,11,0.18,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:06:23.180275+02:00,2026-04-09T08:06:28.425883+02:00,5,0.08,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:06:29.216856+02:00,2026-04-09T08:07:27.573386+02:00,58,0.97,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:09:16.860717+02:00,2026-04-09T08:09:35.548591+02:00,18,0.3,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:09:35.568169+02:00,2026-04-09T08:12:14.372943+02:00,158,2.63,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:12:14.398188+02:00,2026-04-09T08:12:17.202396+02:00,2,0.03,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:14:36.877491+02:00,2026-04-09T08:17:05.419909+02:00,148,2.47,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:17:05.894336+02:00,2026-04-09T08:17:17.707937+02:00,11,0.18,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:17:17.707937+02:00,2026-04-09T08:18:02.725209+02:00,45,0.75,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:18:02.725209+02:00,2026-04-09T08:18:04.948565+02:00,2,0.03,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:21:09.393353+02:00,2026-04-09T08:21:34.005996+02:00,24,0.4,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:21:34.005996+02:00,2026-04-09T08:21:39.216639+02:00,5,0.08,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:21:39.216639+02:00,2026-04-09T08:22:05.924699+02:00,26,0.43,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:22:05.924699+02:00,2026-04-09T08:22:11.124555+02:00,5,0.08,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:25:25.046967+02:00,2026-04-09T08:26:13.162652+02:00,48,0.8,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:42:13.978228+02:00,2026-04-09T08:42:21.112158+02:00,7,0.12,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:42:21.129958+02:00,2026-04-09T08:42:57.126936+02:00,35,0.58,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:49:18.410664+02:00,2026-04-09T08:49:27.921533+02:00,9,0.15,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:49:27.949918+02:00,2026-04-09T08:50:59.665062+02:00,91,1.52,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:53:42.061157+02:00,2026-04-09T08:53:51.407696+02:00,9,0.15,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:53:52.278194+02:00,2026-04-09T08:54:00.251726+02:00,7,0.12,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:54:00.271560+02:00,2026-04-09T08:54:48.517921+02:00,48,0.8,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:54:48.540410+02:00,2026-04-09T08:55:31.148871+02:00,42,0.7,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:55:51.679501+02:00,2026-04-09T08:56:32.938641+02:00,41,0.68,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:56:42.336812+02:00,2026-04-09T08:56:47.256622+02:00,4,0.07,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-09T08:57:17.084116+02:00,2026-04-09T08:57:27.238094+02:00,10,0.17,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
